episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,custom_metrics/rounds_played_until_loss_mean,custom_metrics/rounds_played_until_loss_min,custom_metrics/rounds_played_until_loss_max,custom_metrics/round_outcome_mean,custom_metrics/round_outcome_min,custom_metrics/round_outcome_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-23.802901231722725,-195.6605744528202,-91.6947994286296,936.97,5,4000,False,172000,183,43,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-38-20,1579444700,50.92253017425537,2643.4162464141846,2539,ip-172-31-0-36,172.31.0.36,2643.4162464141846,172000,43,32.392405063291136,5,71,0.21,0,1,48.3298123125058,13.542037905796432,5.494625997637586,170624,172000,37550.61,710.182,16458.283,42.601,65.242,32.236000000000004,0.1346,0.19246569355825538,3.8443360328674316,4.999999873689376e-05,1.9342932,-0.13045923,2.0252416,-2.6918226e-08,0.010277576,7.9766254,0.0
-23.802901231722725,-195.6605744528202,-92.08914445521232,940.34,4,4000,False,176000,187,44,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-39-19,1579444759,58.68747401237488,2702.1037204265594,2539,ip-172-31-0-36,172.31.0.36,2702.1037204265594,176000,44,32.607594936708864,5,71,0.21,0,1,48.69689863381191,13.647874365186556,5.519523326005741,174592,176000,37686.001,723.059,16435.385,42.839,70.35344827586206,32.40344827586206,0.11379310344827585,0.19246569355825538,3.8443360328674316,4.999999873689376e-05,1.8028224,-0.123440295,1.8885037,-1.5381843e-08,0.009822004,7.970621,0.0
-23.802901231722725,-195.6605744528202,-92.75106085594838,950.12,6,4000,False,180000,193,45,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-40-11,1579444811,52.28991436958313,2754.3936347961426,2539,ip-172-31-0-36,172.31.0.36,2754.3936347961426,180000,45,33.14102564102564,8,74,0.22,0,1,47.938878093196934,13.436111213498659,5.437773759962985,178560,180000,37512.114,723.827,16444.329,42.935,63.48076923076924,32.444230769230764,0.11134615384615386,0.19246569355825535,3.8443360328674316,4.999999873689376e-05,2.8353245,-0.10508009,2.9081988,-5.7681913e-09,0.008377442,7.964816,0.0
-23.802901231722725,-195.6605744528202,-92.39238166427867,935.2,3,4000,False,184000,196,46,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-41-05,1579444865,53.576943159103394,2807.970577955246,2539,ip-172-31-0-36,172.31.0.36,2807.970577955246,184000,46,33.5375,8,74,0.2,0,1,47.857363703330286,13.425756844830135,5.42917137271049,182528,184000,37296.065,718.569,16453.668,41.393,67.97169811320755,32.660377358490564,0.13528301886792451,0.19246569355825535,3.8443360328674316,4.999999873689376e-05,1.3437792,-0.11762804,1.4240981,-3.2251883e-05,0.009704926,7.95312,0.0
-23.802901231722725,-195.6605744528202,-93.58412564429563,945.57,3,4000,False,188000,199,47,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-42-05,1579444925,60.47086811065674,2868.4414460659027,2539,ip-172-31-0-36,172.31.0.36,2868.4414460659027,188000,47,34.58024691358025,8,86,0.19,0,1,48.184048255860255,13.523114269484006,5.45492936255879,186496,188000,37692.759,722.7,16470.284,41.01,73.15084745762711,32.52203389830509,0.11406779661016948,0.19246569355825538,3.8443360328674316,4.999999873689376e-05,1.2476743,-0.12449452,1.3355156,-1.9227304e-09,0.009534317,7.945697,0.0
-23.802901231722725,-195.6605744528202,-92.01632846013827,936.49,4,4000,False,192000,203,48,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-43-01,1579444981,54.983574867248535,2923.4250209331512,2539,ip-172-31-0-36,172.31.0.36,2923.4250209331512,192000,48,34.05,8,86,0.2,0,1,48.2450410556698,13.544445373995472,5.450434432068468,190464,192000,36979.769,717.519,16465.449,40.825,67.07037037037037,32.81481481481482,0.12129629629629628,0.19246569355825535,3.8443360328674316,4.999999873689376e-05,2.6534185,-0.111582264,2.730668,0.0046218075,0.008930851,7.934337,0.0
-15.812390858782095,-195.6605744528202,-92.40411843052685,941.5,6,4000,False,196000,209,49,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-43-56,1579445036,54.62295651435852,2978.0479774475098,2539,ip-172-31-0-36,172.31.0.36,2978.0479774475098,196000,49,34.4125,11,86,0.2,0,1,48.78022170984432,13.744894420560534,5.503987075114001,194432,196000,37087.654,720.489,16450.361,41.276,68.8111111111111,32.72222222222223,0.11703703703703701,0.19246569355825535,3.8443360328674316,4.999999873689376e-05,2.2796345,-0.108169734,2.357483,0.05518084,0.007887248,7.9264936,0.0
-15.812390858782095,-195.6605744528202,-92.95679002550831,948.63,3,4000,False,200000,212,50,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-44-49,1579445089,53.54299187660217,3031.590969324112,2539,ip-172-31-0-36,172.31.0.36,3031.590969324112,200000,50,34.725,11,86,0.2,0,1,48.84799142545249,13.759821649617807,5.501375041488099,198400,200000,37481.79,709.07,16452.752,41.258,62.36296296296295,32.975925925925914,0.12777777777777774,0.19246569355825535,3.8443360328674316,4.999999873689376e-05,1.727657,-0.12191817,1.8122505,0.0007129331,0.009708982,7.916294,0.0
-15.812390858782095,-193.57053394659434,-89.83657815507188,922.08,7,4000,False,204000,219,51,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-45-48,1579445148,58.90970754623413,3090.500676870346,2539,ip-172-31-0-36,172.31.0.36,3090.500676870346,204000,51,32.9746835443038,11,86,0.21,0,1,48.83624213398618,13.763572392297208,5.4905581810841815,202368,204000,38303.307,705.551,16456.892,40.951,73.9561403508772,32.88421052631579,0.12543859649122807,0.1924656935582554,3.8443360328674316,4.999999873689376e-05,4.2863574,-0.09237793,4.352942,0.0,0.006709322,7.9110622,0.0
-15.812390858782095,-193.57053394659434,-90.07303991379281,915.34,4,4000,False,208000,223,52,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-46-41,1579445201,52.382752418518066,3142.883429288864,2539,ip-172-31-0-36,172.31.0.36,3142.883429288864,208000,52,32.91463414634146,11,86,0.18,0,1,49.15558706023328,13.864923219214086,5.517207995811711,206336,208000,37796.112,703.564,16451.311,40.524,63.590384615384615,33.192307692307686,0.1325,0.19246569355825535,3.8443360328674316,4.999999873689376e-05,2.0439363,-0.11688977,2.1257658,7.134868e-05,0.009120005,7.912446,0.0
-15.812390858782095,-193.57053394659434,-90.20912823343667,927.69,4,4000,False,212000,227,53,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-47-31,1579445251,50.280991077423096,3193.1644203662872,2539,ip-172-31-0-36,172.31.0.36,3193.1644203662872,212000,53,33.3375,11,86,0.2,0,1,49.16652028938734,13.879577424376087,5.513346210317877,210304,212000,37718.442,706.08,16464.325,40.48,58.538000000000004,33.118,0.1122,0.19246569355825538,3.8443360328674316,4.999999873689376e-05,3.3534815,-0.10284611,3.4278762,0.007958656,0.0074007595,7.90943,0.0
-15.812390858782095,-193.57053394659434,-89.33516244406904,910.81,6,4000,False,216000,233,54,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-48-27,1579445307,54.91802215576172,3248.082442522049,2539,ip-172-31-0-36,172.31.0.36,3248.082442522049,216000,54,33.0,11,86,0.19,0,1,48.89563359217125,13.776882648439818,5.4729578506026435,214272,216000,37346.299,703.979,16461.822,40.251,68.62222222222223,33.281481481481485,0.11203703703703702,0.19246569355825535,3.8443360328674316,4.999999873689376e-05,2.5449324,-0.10556989,2.6178226,-5.857406e-05,0.008500692,7.90839,0.0
-15.812390858782095,-193.57053394659434,-89.6574992885284,925.11,4,4000,False,220000,237,55,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-49-18,1579445358,51.130950927734375,3299.2133934497833,2539,ip-172-31-0-36,172.31.0.36,3299.2133934497833,220000,55,33.38461538461539,11,86,0.22,0,1,49.09313021461102,13.846863324592283,5.497259240963504,218240,220000,37223.199,705.424,16467.42,39.959,66.09607843137255,33.29803921568628,0.13647058823529412,0.19246569355825538,3.8443360328674316,4.999999873689376e-05,4.25063,-0.094805144,4.31853,3.845461e-09,0.0069984905,7.896053,0.0
-15.812390858782095,-193.57053394659434,-89.33216701283925,929.82,2,4000,False,224000,239,56,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-50-14,1579445414,55.29406714439392,3354.5074605941772,2539,ip-172-31-0-36,172.31.0.36,3354.5074605941772,224000,56,33.467532467532465,11,86,0.23,0,1,48.513195773235296,13.668078748402543,5.43201936671344,222208,224000,37389.36,707.505,16469.779,41.733,68.29818181818183,33.5109090909091,0.11709090909090908,0.19246569355825532,3.8443360328674316,4.999999873689376e-05,2.9624658,-0.09094801,2.9227808,-2.1690323e-05,0.033980627,7.918368,0.0
-15.812390858782095,-193.57053394659434,-86.1694943553276,894.82,4,4000,False,228000,243,57,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-51-11,1579445471,56.90466856956482,3411.412129163742,2539,ip-172-31-0-36,172.31.0.36,3411.412129163742,228000,57,32.63157894736842,11,86,0.24,0,1,48.457267893426085,13.656670161825849,5.426243826378111,226176,228000,37077.979,703.15,16428.211,42.053,69.19285714285715,33.38392857142858,0.12089285714285715,0.1924656935582554,5.766503810882568,4.999999873689376e-05,2.8779047,-0.07062162,2.7784753,0.0010655638,0.029489432,7.928024,0.0
-15.812390858782095,-193.57053394659434,-86.41527261515154,908.6,5,4000,False,232000,248,58,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-52-05,1579445525,54.15766978263855,3465.5697989463806,2539,ip-172-31-0-36,172.31.0.36,3465.5697989463806,232000,58,33.432432432432435,11,86,0.26,0,1,48.08776263224884,13.553584553167266,5.387015766262596,230144,232000,36983.861,694.592,16436.7,42.059,66.38148148148149,33.6574074074074,0.13074074074074077,0.19246569355825535,8.649755477905273,4.999999873689376e-05,3.4002874,-0.061625205,3.436206,0.0006196172,0.0029719311,7.97423,0.0
-15.812390858782095,-193.57053394659434,-85.7669917512624,888.64,6,4000,False,236000,254,59,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-52-58,1579445578,52.760833978652954,3518.3306329250336,2539,ip-172-31-0-36,172.31.0.36,3518.3306329250336,236000,59,32.42857142857143,7,86,0.23,0,1,47.81901082130249,13.467652096912127,5.350652540000311,234112,236000,36778.557,692.082,16456.615,42.999,61.60192307692308,33.588461538461544,0.11596153846153845,0.19246569355825535,4.324877738952637,4.999999873689376e-05,1.6902245,-0.10262721,1.7540909,0.00069289823,0.008962309,7.9678617,0.0
-15.812390858782095,-193.57053394659434,-86.43761190472026,916.08,5,4000,False,240000,259,60,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-53-50,1579445630,51.5001335144043,3569.830766439438,2539,ip-172-31-0-36,172.31.0.36,3569.830766439438,240000,60,33.4,7,86,0.25,0,1,47.80806888931261,13.465109729820018,5.345193028408525,238080,240000,36568.592,703.76,16450.049,42.822,66.63725490196077,33.85490196078431,0.13372549019607843,0.19246569355825538,4.324877738952637,4.999999873689376e-05,3.5492923,-0.08523503,3.605902,-1.15363825e-08,0.006618861,7.9694843,0.0
-3.949459822829647,-215.34428642188206,-87.5465171236564,929.67,4,4000,False,244000,263,61,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-54-48,1579445688,57.68634581565857,3627.5171122550964,2539,ip-172-31-0-36,172.31.0.36,3627.5171122550964,244000,61,34.2,7,87,0.25,0,1,48.13032233601342,13.5657453493486,5.375567789490951,242048,244000,36437.12,710.13,16452.612,43.546,74.0909090909091,33.7309090909091,0.10509090909090908,0.19246569355825532,4.324877738952637,4.999999873689376e-05,2.0886376,-0.08118111,2.1401772,-1.9227304e-09,0.006853686,7.964261,0.0
-3.949459822829647,-215.34428642188206,-85.55395399282925,904.77,3,4000,False,248000,266,62,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-55-45,1579445745,57.04712510108948,3684.564237356186,2539,ip-172-31-0-36,172.31.0.36,3684.564237356186,248000,62,33.29333333333334,7,87,0.25,0,1,48.077304365871235,13.55429701552266,5.371738940712537,246016,248000,36906.182,722.769,16433.016,47.284,70.66607142857143,33.982142857142854,0.12178571428571429,0.1924656935582554,4.324877738952637,4.999999873689376e-05,2.2834458,-0.08487278,2.3397112,0.023020353,0.0066146846,7.9581175,0.0
-3.949459822829647,-215.34428642188206,-84.54212116504694,894.79,5,4000,False,252000,271,63,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-56-45,1579445805,59.756417989730835,3744.3206553459167,2539,ip-172-31-0-36,172.31.0.36,3744.3206553459167,252000,63,32.76,7,87,0.25,0,1,48.164471916469054,13.584998410421811,5.3706836214931135,249984,252000,37892.925,722.645,16393.62,47.524,73.25344827586206,33.851724137931036,0.12068965517241378,0.19246569355825538,4.324877738952637,4.999999873689376e-05,1.970482,-0.08673631,2.0275807,0.035393506,0.0068528685,7.950187,0.0
-3.949459822829647,-215.34428642188206,-85.13007241250507,901.31,4,4000,False,256000,275,64,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-57-35,1579445855,50.22529673576355,3794.5459520816803,2539,ip-172-31-0-36,172.31.0.36,3794.5459520816803,256000,64,32.723684210526315,7,87,0.24,0,1,48.37745042622035,13.665705171044122,5.397650031364363,253952,256000,37417.785,722.749,16399.17,47.921,63.326,34.205999999999996,0.14059999999999997,0.19246569355825538,4.324877738952637,4.999999873689376e-05,2.307227,-0.09357767,2.366775,0.11857815,0.0078683235,7.943509,0.0
-3.949459822829647,-215.34428642188206,-84.8697870753344,908.26,6,4000,False,260000,281,65,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-58-29,1579445909,53.17277812957764,3847.718730211258,2539,ip-172-31-0-36,172.31.0.36,3847.718730211258,260000,65,33.17333333333333,7,87,0.25,0,1,48.16211905802609,13.604377521389358,5.365883524761672,257920,260000,37620.959,711.092,16413.618,47.991,62.44716981132075,34.6754716981132,0.1309433962264151,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.5934305,-0.07975848,2.6432655,0.004915614,0.006919074,7.938538,0.0
-3.949459822829647,-215.34428642188206,-84.39762399690848,907.22,3,4000,False,264000,284,66,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_14-59-27,1579445967,58.32260012626648,3906.0413303375244,2539,ip-172-31-0-36,172.31.0.36,3906.0413303375244,264000,66,33.2027027027027,7,87,0.26,0,1,48.217544593291024,13.629391690885003,5.36752596221969,261888,264000,37920.159,710.857,16419.66,46.428,67.61052631578947,34.824561403508774,0.11157894736842106,0.1924656935582554,4.324877738952637,4.999999873689376e-05,2.5131965,-0.08118895,2.5658216,1.15363825e-08,0.0066044964,7.9310603,0.0
-3.949459822829647,-215.34428642188206,-83.67624681580347,901.21,5,4000,False,268000,289,67,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-00-22,1579446022,54.29848766326904,3960.3398180007935,2539,ip-172-31-0-36,172.31.0.36,3960.3398180007935,268000,67,33.136986301369866,7,87,0.27,0,1,48.44722623884275,13.710282945053095,5.395059304940611,265856,268000,37656.585,708.294,16425.435,46.033,69.22830188679245,34.775471698113215,0.12415094339622641,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.124738,-0.086706564,2.1787362,5.7681913e-09,0.007562899,7.931268,0.0
-3.949459822829647,-215.34428642188206,-82.73778681481552,905.46,7,4000,False,272000,296,68,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-01-19,1579446079,56.809454917907715,4017.149272918701,2539,ip-172-31-0-36,172.31.0.36,4017.149272918701,272000,68,32.77142857142857,5,87,0.3,0,1,48.89591539717473,13.85552246803101,5.430364203389202,269824,272000,37929.25,717.342,16419.305,47.234,70.14285714285714,34.85,0.12517857142857142,0.1924656935582554,4.324877738952637,4.999999873689376e-05,5.507816,-0.08398466,5.563302,0.0016687224,0.006589468,7.9284534,0.0
-3.949459822829647,-215.34428642188206,-79.71237330120853,868.02,4,4000,False,276000,300,69,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-02-12,1579446132,52.50398826599121,4069.6532611846924,2539,ip-172-31-0-36,172.31.0.36,4069.6532611846924,276000,69,31.228571428571428,5,87,0.3,0,1,48.30851784198824,13.668030510254699,5.366229592597233,273792,276000,37901.965,706.916,16422.167,56.988,63.5320754716981,34.42830188679245,0.12377358490566039,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.409993,-0.090009555,2.4689054,0.06191725,0.0071901795,7.9278107,0.0
-3.949459822829647,-215.34428642188206,-77.71264189249834,847.89,7,4000,False,280000,307,70,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-03-10,1579446190,58.415454149246216,4128.068715333939,2539,ip-172-31-0-36,172.31.0.36,4128.068715333939,280000,70,30.18840579710145,5,87,0.31,0,1,48.32422076076087,13.675617096121996,5.36511898187837,277760,280000,38580.255,707.913,16435.787,56.62,69.77894736842106,34.58245614035088,0.11666666666666667,0.1924656935582554,4.324877738952637,4.999999873689376e-05,2.562258,-0.08096649,2.6157043,0.119969144,0.006363381,7.9242716,0.0
-3.949459822829647,-215.34428642188206,-77.71264189249833,847.89,0,4000,False,284000,307,71,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-04-05,1579446245,54.899532079696655,4182.968247413635,2539,ip-172-31-0-36,172.31.0.36,4182.968247413635,284000,71,30.18840579710145,5,87,0.31,0,1,48.32422076076087,13.675617096121991,5.36511898187837,281728,284000,38299.666,705.911,16441.545,56.074,68.5611111111111,34.57777777777778,0.1287037037037037,0.19246569355825535,4.324877738952637,4.999999873689376e-05,1.6069537,-0.09339848,1.6662989,0.0009081883,0.007873801,7.9212413,0.0
-3.949459822829647,-215.34428642188206,-79.33287314771299,877.05,5,4000,False,288000,312,72,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-05-00,1579446300,54.63451266288757,4237.602760076523,2539,ip-172-31-0-36,172.31.0.36,4237.602760076523,288000,72,31.176470588235293,5,92,0.32,0,1,48.892307295343734,13.856278225245443,5.425156844306233,285696,288000,38033.544,706.762,16468.576,52.785,68.27592592592593,34.82222222222222,0.11,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.5606432,-0.08947107,2.6178842,0.007542562,0.0074520675,7.9234824,0.0
-3.949459822829647,-215.34428642188206,-79.99431284529291,883.28,5,4000,False,292000,317,73,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-05-53,1579446353,52.67988443374634,4290.282644510269,2539,ip-172-31-0-36,172.31.0.36,4290.282644510269,292000,73,31.764705882352942,5,92,0.32,0,1,49.15850505755478,13.947080745791423,5.45431926816224,289664,292000,37292.142,707.74,16501.606,52.643,66.13846153846156,34.76923076923078,0.11846153846153845,0.19246569355825535,4.324877738952637,4.999999873689376e-05,3.3764143,-0.0842667,3.4322758,0.0019033725,0.006567894,7.917301,0.0
-3.949459822829647,-275.3569057923844,-80.71447222676127,895.17,7,4000,False,296000,324,74,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-06-47,1579446407,53.512385845184326,4343.7950303554535,2539,ip-172-31-0-36,172.31.0.36,4343.7950303554535,296000,74,33.17910447761194,5,115,0.33,0,1,48.54974335976399,13.758230112895845,5.388862291245806,293632,296000,37601.75,714.316,16514.144,52.611,65.78867924528302,34.98867924528301,0.12999999999999998,0.19246569355825535,4.324877738952637,4.999999873689376e-05,5.221057,-0.082937606,5.27523,-1.5381843e-08,0.006651053,7.9133196,0.0
-3.949459822829647,-275.3569057923844,-78.71693094839401,878.54,5,4000,False,300000,329,75,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-07-44,1579446464,56.81443929672241,4400.609469652176,2539,ip-172-31-0-36,172.31.0.36,4400.609469652176,300000,75,32.815384615384616,5,115,0.35,0,1,47.94887593903125,13.569346393355653,5.324344578760806,297600,300000,37952.471,728.376,16511.581,52.761,69.35892857142856,34.9125,0.13053571428571428,0.1924656935582554,4.324877738952637,4.999999873689376e-05,3.7926972,-0.07651972,3.8430886,9.613652e-09,0.006041341,7.906687,0.0
-3.949459822829647,-275.3569057923844,-78.23206237656066,872.0,3,4000,False,304000,332,76,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-08-41,1579446521,57.35248899459839,4457.961958646774,2539,ip-172-31-0-36,172.31.0.36,4457.961958646774,304000,76,32.8,5,115,0.35,0,1,47.9380245738952,13.56917293276113,5.324162486498991,301568,304000,37852.364,718.262,16514.992,52.738,69.93508771929825,35.15964912280702,0.12035087719298246,0.1924656935582554,4.324877738952637,4.999999873689376e-05,2.4632528,-0.08114357,2.516787,1.9227304e-09,0.006383878,7.901679,0.0
-3.949459822829647,-275.3569057923844,-78.09960874882064,855.55,7,4000,False,308000,339,77,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-09-39,1579446579,57.173678398132324,4515.135637044907,2539,ip-172-31-0-36,172.31.0.36,4515.135637044907,308000,77,32.6231884057971,5,115,0.31,0,1,48.58527393877866,13.770395851306974,5.386722320248634,305536,308000,38117.601,721.415,16532.482,52.834,70.78,35.65636363636365,0.11127272727272729,0.19246569355825532,4.324877738952637,4.999999873689376e-05,1.7778863,-0.09645945,1.8372523,-1.9227304e-09,0.008576771,7.903187,0.0
-3.949459822829647,-275.3569057923844,-80.93780863405198,882.49,5,4000,False,312000,344,78,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-10-37,1579446637,57.77643585205078,4572.912072896957,2539,ip-172-31-0-36,172.31.0.36,4572.912072896957,312000,78,33.46478873239437,5,115,0.29,0,1,48.99866733979384,13.898185948771788,5.423370445465192,309504,312000,38182.005,729.923,16557.257,51.798,70.19649122807017,35.87543859649123,0.10824561403508771,0.1924656935582554,4.324877738952637,4.999999873689376e-05,2.4319463,-0.08375611,2.4849944,-1.7304574e-08,0.0071003097,7.8972282,0.0
-3.949459822829647,-275.3569057923844,-79.56895681470631,866.71,5,4000,False,316000,349,79,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-11-32,1579446692,55.11324095726013,4628.0253138542175,2539,ip-172-31-0-36,172.31.0.36,4628.0253138542175,316000,79,32.66197183098591,5,115,0.29,0,1,49.00387048834441,13.88869415604393,5.42233112366052,313472,316000,38415.646,746.396,16568.797,49.606,70.21666666666667,35.80925925925926,0.10648148148148148,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.1469092,-0.07916043,2.1972184,-7.443274e-05,0.006670918,7.8965282,0.0
-3.949459822829647,-275.3569057923844,-79.75023910286534,869.79,4,4000,False,320000,353,80,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-12-24,1579446744,51.0622992515564,4679.087613105774,2539,ip-172-31-0-36,172.31.0.36,4679.087613105774,320000,80,32.71830985915493,5,115,0.29,0,1,49.04874564579933,13.900326475318842,5.425194790592821,317440,320000,37725.846,731.884,16536.627,50.28,67.664,36.144,0.1552,0.19246569355825538,4.324877738952637,4.999999873689376e-05,1.6951327,-0.09133403,1.7513924,1.9227304e-09,0.008109919,7.8911247,0.0
-3.949459822829647,-275.3569057923844,-79.2178190684304,856.52,3,4000,False,324000,356,81,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-13-17,1579446797,52.6224639415741,4731.710077047348,2539,ip-172-31-0-36,172.31.0.36,4731.710077047348,324000,81,32.638888888888886,5,115,0.28,0,1,48.77360169365921,13.81035954442753,5.393788867319691,321408,324000,37494.027,732.038,16538.615,51.256,65.52884615384615,36.042307692307695,0.1359615384615385,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.6004996,-0.07825075,2.651894,-1.7304574e-08,0.006209725,7.8924994,0.0
-15.870392806650393,-275.3569057923844,-80.19627193182004,860.04,5,4000,False,328000,361,82,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-14-10,1579446850,53.343990087509155,4785.054067134857,2539,ip-172-31-0-36,172.31.0.36,4785.054067134857,328000,82,32.52054794520548,5,115,0.27,0,1,48.747471809947335,13.803666965942302,5.391452284382541,325376,328000,37368.032,717.565,16552.178,50.963,64.86792452830188,36.275471698113215,0.13433962264150942,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.213578,-0.09922282,2.2759368,4.6385874e-05,0.008523788,7.8903165,0.0
-15.870392806650393,-275.3569057923844,-80.02497319832315,855.61,4,4000,False,332000,365,83,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-15-07,1579446907,57.14318132400513,4842.197248458862,2539,ip-172-31-0-36,172.31.0.36,4842.197248458862,332000,83,32.013888888888886,5,115,0.28,0,1,49.02025846313602,13.896306753328387,5.421351956005697,329344,332000,37804.911,713.661,16565.339,50.778,69.39999999999999,36.142857142857146,0.12178571428571427,0.1924656935582554,4.324877738952637,4.999999873689376e-05,2.2167938,-0.08945944,2.272681,-1.15363825e-08,0.007762602,7.8861146,0.0
-15.870392806650393,-275.3569057923844,-79.86496967630353,852.5,6,4000,False,336000,371,84,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-16-02,1579446962,54.1287899017334,4896.326038360596,2539,ip-172-31-0-36,172.31.0.36,4896.326038360596,336000,84,32.013698630136986,5,115,0.27,0,1,48.75300417799102,13.806819899700592,5.389963349252187,333312,336000,37867.58,707.158,16569.36,50.409,68.87358490566037,36.44528301886791,0.11188679245283019,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.788728,-0.08277005,2.8424902,1.5381843e-08,0.0067072553,7.889664,0.0
-15.870392806650393,-275.3569057923844,-79.94373966151386,844.06,5,4000,False,340000,376,85,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-16-55,1579447015,53.134573459625244,4949.460611820221,2539,ip-172-31-0-36,172.31.0.36,4949.460611820221,340000,85,32.08108108108108,5,115,0.26,0,1,48.47465402074922,13.71709012791896,5.356885449701387,337280,340000,37520.199,702.855,16553.627,50.412,69.66923076923077,36.36923076923077,0.12115384615384615,0.19246569355825535,4.324877738952637,4.999999873689376e-05,1.776051,-0.09731803,1.837803,3.845461e-09,0.008223605,7.8761034,0.0
-15.870392806650393,-275.3569057923844,-78.70050958263393,830.94,3,4000,False,344000,379,86,4dffbfd93aa545ab85d78cc126a892a3,2020-01-19_15-17-49,1579447069,53.36721348762512,5002.827825307846,2539,ip-172-31-0-36,172.31.0.36,5002.827825307846,344000,86,31.60810810810811,5,115,0.26,0,1,48.45270815345706,13.709183760483473,5.35474644490724,341248,344000,37119.365,719.298,16548.895,51.598,63.39433962264151,36.59056603773585,0.14433962264150943,0.19246569355825535,4.324877738952637,4.999999873689376e-05,2.8878548,-0.07975693,2.9381268,1.7304574e-08,0.00681734,7.8761106,0.0
